5.983114243,265.9943104,215.644598,209.9750042,,4.986763,295.0429916,248.9218712,242.0516014,,4.951715469,467.3335552,404.8337936,397.0296383,,4.986763,538.6593342,484.5974445,481.8294048,,4.986763,607.4831486,553.0612469,558.4611893,,4.955530167,712.6760483,701.9329071,692.0490265,,5.957841873,833.3513737,785.9416008,792.0415401,,4.987239838,1057.906628,1078.810453,1020.433903
2.994060516,252.5372505,217.0870304,238.6412621,,1.993656158,314.2168522,253.4418106,249.638319,,1.994371414,451.0707855,401.3047218,388.8258934,,2.990961075,541.7466164,477.9350758,493.2909012,,2.990961075,595.7679749,537.7233028,549.1847992,,2.989768982,828.5050392,792.6647663,789.3435955,,1.994371414,846.6234207,765.1007175,806.044817,,2.992153168,1065.287828,959.0842724,968.5773849
2.991676331,259.598732,214.8201466,213.3433819,,1.994609833,310.2440834,259.7060204,262.3860836,,1.994848251,435.4219437,401.9806385,396.6987133,,2.505302429,530.6038857,470.3097343,502.1910667,,2.991914749,586.7753029,535.5703831,535.6314182,,1.993179321,818.3064461,738.4870052,745.1901436,,1.993894577,822.4232197,748.2802868,749.4220734,,2.992153168,1038.172722,969.6347713,970.842123
1.995325089,249.4874001,207.826376,209.102869,,1.996994019,280.9555531,256.8542957,268.3055401,,2.992153168,431.2298298,415.2674675,391.3145065,,15.62404633,533.3549976,486.4866734,476.5489101,,2.991914749,585.6850147,555.0210476,534.8894596,,2.990722656,864.1643524,884.5527172,994.6362972,,1.996517181,851.3123989,912.5235081,954.6844959,,2.992153168,1025.311947,951.9457817,949.7232437
1.993656158,259.7618103,224.850893,215.3425217,,1.99341774,300.0562191,245.9003925,247.023344,,2.991676331,452.5678158,402.9788971,391.0119534,,1.994132996,581.6528797,656.1362743,554.6703339,,1.994848251,601.6337872,536.1349583,540.2977467,,2.991676331,1084.217787,926.3541698,769.4013119,,2.991914749,1014.613152,942.882061,1169.666529,,1.96146965,1011.443853,968.9512253,952.5840282
1.993894577,216.4459229,178.7033081,172.0998287,,2.50005722,288.0403996,233.7129116,239.4897938,,1.994609833,440.9496784,411.5226269,400.8436203,,2.991676331,532.9437256,477.7598381,470.5154896,,2.991437912,605.9660912,514.3389702,494.9095249,,2.992391586,859.4243526,736.7947102,746.1695671,,3.988742828,1021.232128,938.2305145,920.0034142,,2.990722656,1023.428679,1091.738701,1168.729305
1.997232437,215.3654099,179.5873642,172.6329327,,2.957344055,302.8075695,256.0708523,247.3905087,,2.990961075,439.5866394,389.3480301,353.6422253,,2.991437912,557.1210384,468.5630798,491.8000698,,2.991676331,571.8324184,535.1612568,535.7649326,,2.990007401,857.1298122,797.2826958,987.2553349,,3.989219666,992.5460815,959.059,899.5060921,,2.993106842,1197.017431,1395.506859,1197.838068
1.993179321,217.3216343,173.1603146,168.4741974,,2.965211868,310.6162548,247.9093075,233.1409454,,1.994848251,407.9432487,358.0873013,354.6776772,,1.992702484,511.4703178,474.3688107,476.297617,,1.995801926,609.4994545,542.0079231,532.2649479,,3.98683548,1021.474838,941.8525696,847.1651077,,2.988815308,993.7098026,908.7693691,923.2637882,,3.989219666,1142.938375,1134.480953,1072.962523
2.991199493,220.0143337,178.3089638,175.8723259,,0,313.7619495,235.6984615,265.9006119,,2.992153168,416.1682129,358.3602905,357.9115868,,2.992630005,532.2594643,477.3273468,469.3202972,,2.990961075,583.7030411,533.5257053,533.0505371,,2.963066101,919.8935032,897.8886604,833.2529068,,1.994609833,957.8433037,909.2695713,910.1762772,,1.996278763,1169.623375,1214.503765,1240.14473
1.993656158,217.5757885,178.8635254,169.942379,,0,300.5280495,226.6647816,250.8320808,,1.996994019,413.5696888,362.2636795,350.6274223,,1.994848251,557.6310158,496.2854385,502.0890236,,2.992153168,588.8178349,529.6077728,543.5297489,,1.995563507,847.0053673,799.9658585,821.246624,,2.992630005,950.3977299,892.9514885,871.4542389,,2.988815308,1116.864443,1027.604103,1022.3701
