0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+02,7.000000000000000000e+00,5.000000000000000104e-03,1.280000000000000000e+02,1.280000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.829410425821940578e+01,6.245592498779296875e+01,1.785999999999999943e+01,2.800000000000000711e+01,0.000000000000000000e+00,0.000000000000000000e+00
