4.987478256,196.4931488,159.5108509,165.5943394,,4.988431931,230.0467491,213.5546207,205.6221962,,4.986047745,216.7952061,176.2807369,168.4486866,,4.987478256,228.8696766,187.9591942,183.3732128,,5.488872528,311.1073971,281.0094357,261.7580891,,4.984617233,324.7072697,301.8300533,284.2872143,,4.948854446,386.1379623,345.6730843,342.2341347,,3.99184227,368.7486649,324.849844,396.0011005
2.991914749,186.5341663,165.1945114,169.7068214,,2.956151962,229.421854,216.5632248,203.5629749,,1.994371414,223.4594822,189.1326904,202.4247646,,2.991437912,236.1886501,212.5487328,214.3297195,,1.997947693,286.8659496,266.9315338,251.4004707,,1.993656158,324.7010708,297.6977825,291.3944721,,2.991437912,393.0907249,349.2481709,333.7035179,,3.008127213,418.0016518,377.550602,376.0676384
1.994371414,204.492569,158.6501598,162.1453762,,1.994848251,232.4073315,216.5999413,208.5921764,,1.995801926,223.4301567,191.6012764,181.4057827,,1.995325089,250.8599758,235.2986336,219.5289135,,2.992153168,295.2926159,269.8609829,277.8782845,,2.990484238,320.2140331,286.9086266,275.3052711,,1.960992813,388.0741596,359.1258526,346.7347622,,1.99341774,377.6118755,317.9132938,303.9605618
1.996040344,214.4613266,199.5069981,210.4899883,,1.994609833,228.0833721,215.5885696,213.6452198,,1.994371414,230.5426598,197.5708008,195.5878735,,1.994609833,259.2360973,242.9294586,244.2719936,,1.994609833,319.7989464,280.766964,279.7970772,,1.993179321,313.765049,282.8433514,278.2888412,,2.990245819,396.0113525,348.1826782,338.7308121,,1.994609833,357.5928211,327.3932934,319.9007511
4.992485046,222.4376202,190.5274391,159.6066952,,1.994848251,239.428997,211.1198902,206.5563202,,1.99508667,221.5352058,187.558651,178.9996624,,2.958536148,249.6931553,232.1763039,218.4770107,,1.992225647,315.7024384,276.9174576,250.9465218,,2.991914749,320.6961155,311.7194176,306.7271709,,1.99174881,379.0597916,348.1757641,346.670866,,1.99508667,356.5962315,329.1993141,325.741291
2.994060516,197.54529,166.3100719,189.0280247,,2.991676331,237.3993397,216.5286541,202.5625706,,1.994609833,228.4605503,186.6328716,177.6108742,,1.993894577,255.8443546,233.8457108,214.8807049,,0.996112823,289.7741795,260.3704929,250.0252724,,1.99508667,339.1571045,300.7419109,311.715126,,2.990245819,404.0195942,399.118185,381.0887337,,2.994537354,366.6000366,322.3593235,313.7538433
2.994060516,212.9304409,162.1422768,160.615921,,1.95813179,228.0097008,211.6322517,204.5977116,,1.983880997,230.0994396,176.1612892,178.3795357,,1.996994019,249.2403984,236.3634109,218.5399532,,1.993179321,299.8507023,263.9901638,248.2047081,,1.99508667,320.6932545,289.7703648,271.0025311,,2.988815308,425.4629612,381.5526962,368.1263924,,1.960277557,373.9869595,323.6284256,303.4727573
1.990318298,192.7399635,166.6412354,163.8000011,,2.991914749,228.4314632,218.562603,203.119278,,2.982139587,227.5195122,181.9508076,196.1820126,,1.996040344,252.3441315,235.9516621,220.3006744,,1.994848251,289.77561,260.8990669,280.8027267,,1.961231232,307.7788353,283.2107544,279.9398899,,2.992153168,427.4570942,368.6242104,373.2273579,,1.993179321,383.5124969,321.5880394,303.9355278
1.996278763,200.0098228,162.6033783,160.6998444,,1.994848251,233.4067822,209.6409798,212.3293877,,3.989219666,224.8270512,179.2864799,172.6517677,,2.993345261,256.8657398,232.5680256,216.5651321,,1.99341774,300.5354404,269.449234,251.7089844,,1.994609833,321.7003345,286.9198322,283.891201,,1.993179321,412.4882221,369.5700169,353.1877995,,1.99508667,351.4666557,327.6753426,305.6468964
3.99017334,200.5448341,168.1761742,170.60709,,2.990961075,224.9445915,219.4936275,202.5587559,,1.994848251,219.5241451,174.6108532,175.7111549,,2.958297729,251.7118454,237.5915051,230.8785915,,1.993656158,293.7619686,270.6878185,251.4913082,,1.994371414,337.651968,282.7980518,304.8496246,,1.994132996,373.1427193,350.7566452,338.1636143,,1.993179321,351.9499302,341.1037922,315.258503
